model,effort,task_id,trial,provider,gold_answer,extracted_answer,correct,answer_in_boxed,thinking_tokens,answer_tokens,total_completion_tokens,over_cap,at_cap,censored_correct,trace_chars,backtrack_markers,recall_opener,error
glm_5_2,high,aime_2026_ii_13,26,Phala,107,107,1,1,31974,956,32930,0,0,1,82893,106,0,
glm_5_2,high,aime_2026_ii_13,27,Phala,107,107,1,1,27225,960,28185,0,0,1,67257,72,0,
glm_5_2,high,aime_2026_ii_13,28,Phala,107,107,1,1,29710,865,30575,0,0,1,79094,88,0,
glm_5_2,high,aime_2026_ii_13,29,Phala,107,,0,0,40000,0,40000,0,1,0,104530,153,0,
glm_5_2,high,aime_2026_ii_13,30,Phala,107,107,1,1,26562,902,27464,0,0,1,72623,80,0,
glm_5_2,high,aime_2026_ii_13,31,Phala,107,107,1,1,31360,1038,32398,0,0,1,83751,110,0,
glm_5_2,high,hmmt_2026_feb_comb_09,0,Phala,499,499,1,1,36130,1177,37307,0,0,1,81713,110,0,
glm_5_2,high,hmmt_2026_feb_comb_09,1,Phala,499,499,1,1,38752,941,39693,0,0,1,85430,124,0,
glm_5_2,high,hmmt_2026_feb_comb_09,2,Phala,499,,0,0,40000,0,40000,0,1,0,133506,103,0,
glm_5_2,high,hmmt_2026_feb_comb_09,3,Phala,499,499,1,1,18845,1060,19905,0,0,1,44740,57,0,
glm_5_2,high,hmmt_2026_feb_comb_09,4,Phala,499,"A_{\gcd(i,j)}$. This means the sets form a distributive lattice isomorphic to the divisibility poset",0,0,39905,95,40000,0,1,0,98326,143,0,
glm_5_2,high,hmmt_2026_feb_comb_09,5,Phala,499,499,1,1,22434,916,23350,0,0,1,54937,72,0,
glm_5_2,high,hmmt_2026_feb_comb_09,6,Phala,499,499,1,1,17770,915,18685,0,0,1,42506,49,0,
glm_5_2,high,hmmt_2026_feb_comb_09,7,Phala,499,,0,0,40000,0,40000,0,1,0,131846,134,0,
glm_5_2,high,hmmt_2026_feb_comb_09,8,Phala,499,,0,0,40000,0,40000,0,1,0,136362,129,0,
glm_5_2,high,hmmt_2026_feb_comb_09,9,Phala,499,,0,0,40000,0,40000,0,1,0,133622,107,0,
glm_5_2,high,hmmt_2026_feb_comb_09,10,Phala,499,250$,0,0,38910,1090,40000,0,1,0,85232,78,0,
glm_5_2,high,hmmt_2026_feb_comb_09,11,Phala,499,,0,0,40000,0,40000,0,1,0,93809,112,0,
glm_5_2,high,hmmt_2026_feb_comb_09,12,Phala,499,,0,0,40000,0,40000,0,1,0,128571,119,0,
glm_5_2,high,hmmt_2026_feb_comb_09,13,Phala,499,499,1,1,21392,1041,22433,0,0,1,55390,59,0,
glm_5_2,high,hmmt_2026_feb_comb_09,14,Phala,499,,0,0,40000,0,40000,0,1,0,128913,138,0,
glm_5_2,high,hmmt_2026_feb_comb_09,15,Phala,499,,0,0,40000,0,40000,0,1,0,97326,125,1,
glm_5_2,high,hmmt_2026_feb_comb_09,16,Phala,499,,0,0,40000,0,40000,0,1,0,129027,89,0,
glm_5_2,high,hmmt_2026_feb_comb_09,17,Phala,499,,0,0,40000,0,40000,0,1,0,124720,99,0,
glm_5_2,high,hmmt_2026_feb_comb_09,18,Phala,499,,0,0,40000,0,40000,0,1,0,133585,111,0,
glm_5_2,high,hmmt_2026_feb_comb_09,19,Phala,499,499,1,1,31471,1131,32602,0,0,1,78588,94,0,
glm_5_2,high,hmmt_2026_feb_comb_09,20,Phala,499,,0,0,40000,0,40000,0,1,0,128010,104,0,
glm_5_2,high,hmmt_2026_feb_comb_09,21,Phala,499,499,1,1,39124,771,39895,0,0,1,124246,103,0,
glm_5_2,high,hmmt_2026_feb_comb_09,22,Phala,499,499,1,1,30912,1028,31940,0,0,1,73787,94,0,
glm_5_2,high,hmmt_2026_feb_comb_09,23,Phala,499,499,1,1,30750,988,31738,0,0,1,100922,82,0,
glm_5_2,high,hmmt_2026_feb_comb_09,24,Phala,499,,0,0,40000,0,40000,0,1,0,136787,105,0,
glm_5_2,high,hmmt_2026_feb_comb_09,25,Phala,499,,0,0,40000,0,40000,0,1,0,131507,127,0,
glm_5_2,high,hmmt_2026_feb_comb_09,26,Phala,499,499,1,1,30930,1018,31948,0,0,1,68400,75,0,
glm_5_2,high,hmmt_2026_feb_comb_09,27,Phala,499,499,1,1,32342,894,33236,0,0,1,77789,118,0,
glm_5_2,high,hmmt_2026_feb_comb_09,28,Phala,499,,0,0,40000,0,40000,0,1,0,87330,117,0,
glm_5_2,high,hmmt_2026_feb_comb_09,29,Phala,499,,0,0,40000,0,40000,0,1,0,132519,94,0,
glm_5_2,high,hmmt_2026_feb_comb_09,30,Phala,499,"\{1\},&",0,0,39452,548,40000,0,1,0,129053,105,0,
glm_5_2,high,hmmt_2026_feb_comb_09,31,Phala,499,\{\pi(j) \mid j \ge k\}$ and $|C(D_k)|$ is the number of divisors of 250 that are multiples of some element in $D_k$,0,0,39464,536,40000,0,1,0,94241,111,0,
glm_5_2,high,aime_2026_i_09,0,Phala,029,29,1,1,18169,990,19159,0,0,1,47035,35,0,
glm_5_2,high,aime_2026_i_09,1,Phala,029,29,1,1,6526,929,7455,0,0,1,15269,19,0,
glm_5_2,high,aime_2026_i_09,2,Phala,029,29,1,1,11649,1611,13260,0,0,1,26073,15,0,
glm_5_2,high,aime_2026_i_09,3,Phala,029,29,1,1,23748,1159,24907,0,0,1,56520,61,0,
glm_5_2,high,aime_2026_i_09,4,Phala,029,29,1,1,13702,1448,15150,0,0,1,33617,25,0,
glm_5_2,high,aime_2026_i_09,5,Phala,029,29,1,1,24852,847,25699,0,0,1,63761,60,0,
glm_5_2,high,aime_2026_i_09,6,Phala,029,29,1,1,29237,1121,30358,0,0,1,70848,64,0,
glm_5_2,high,aime_2026_i_09,7,Phala,029,29,1,1,8229,1184,9413,0,0,1,19194,22,0,
glm_5_2,high,aime_2026_i_09,8,Phala,029,29,1,1,20591,1514,22105,0,0,1,50210,52,0,
glm_5_2,high,aime_2026_i_09,9,Phala,029,29,1,1,18102,1815,19917,0,0,1,42844,29,0,
glm_5_2,high,aime_2026_i_09,10,Phala,029,29,1,1,29321,921,30242,0,0,1,79132,73,0,
glm_5_2,high,aime_2026_i_09,11,Phala,029,29,1,1,19899,979,20878,0,0,1,56324,50,0,
glm_5_2,high,aime_2026_i_09,12,Phala,029,29,1,1,34845,997,35842,0,0,1,81842,83,0,
glm_5_2,high,aime_2026_i_09,13,Phala,029,29,1,1,29978,1490,31468,0,0,1,73802,58,0,
glm_5_2,high,aime_2026_i_09,14,Phala,029,29$$,0,0,32880,1052,33932,0,0,0,78162,80,0,
glm_5_2,high,aime_2026_i_09,15,Phala,029,29,1,1,28051,1220,29271,0,0,1,72248,75,0,
glm_5_2,high,aime_2026_i_09,16,Phala,029,29,1,1,31046,1140,32186,0,0,1,81537,96,0,
glm_5_2,high,aime_2026_i_09,17,Phala,029,29,1,1,29691,1472,31163,0,0,1,73468,82,0,
glm_5_2,high,aime_2026_i_09,18,Phala,029,29,1,1,18660,1443,20103,0,0,1,48235,54,0,
glm_5_2,high,aime_2026_i_09,19,Phala,029,29,1,1,20654,1618,22272,0,0,1,51658,47,0,
glm_5_2,high,aime_2026_i_09,20,Phala,029,29,1,1,29904,1224,31128,0,0,1,73607,89,0,
glm_5_2,high,aime_2026_i_09,21,Phala,029,29,1,1,24102,1057,25159,0,0,1,61201,65,0,
glm_5_2,high,aime_2026_i_09,22,Phala,029,29,1,1,20667,1349,22016,0,0,1,55596,60,0,
glm_5_2,high,aime_2026_i_09,23,Phala,029,29,1,1,27324,1212,28536,0,0,1,66886,55,0,
glm_5_2,high,aime_2026_i_09,24,Phala,029,29,1,1,27317,1311,28628,0,0,1,73580,86,0,
glm_5_2,high,aime_2026_i_09,25,Phala,029,29,1,1,20363,1103,21466,0,0,1,50320,48,0,
glm_5_2,high,aime_2026_i_09,26,Phala,029,29,1,1,30217,935,31152,0,0,1,76293,84,0,
glm_5_2,high,aime_2026_i_09,27,Phala,029,29,1,1,12883,1008,13891,0,0,1,37672,36,0,
glm_5_2,high,aime_2026_i_09,28,Phala,029,29,1,1,32894,1186,34080,0,0,1,87551,107,0,
glm_5_2,high,aime_2026_i_09,29,Phala,029,29$,0,0,31447,1186,32633,0,0,0,73258,46,0,
glm_5_2,high,aime_2026_i_09,30,Phala,029,29,1,1,18776,1052,19828,0,0,1,46819,43,0,
glm_5_2,high,aime_2026_i_09,31,Phala,029,29,1,1,22264,1603,23867,0,0,1,56896,45,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,0,Phala,\frac{7}{2},\frac{7}{2},1,1,4606,890,5496,0,0,1,9100,6,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,1,Phala,\frac{7}{2},\dfrac{7}{2},1,1,3951,871,4822,0,0,1,7568,7,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,2,Phala,\frac{7}{2},\frac{7}{2},1,1,6117,781,6898,0,0,1,12410,18,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,3,Phala,\frac{7}{2},\frac{7}{2},1,1,9705,431,10136,0,0,1,23405,36,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,4,Phala,\frac{7}{2},\frac{7}{2},1,1,4795,874,5669,0,0,1,9335,8,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,5,Phala,\frac{7}{2},\frac{7}{2},1,1,3188,370,3558,0,0,1,7831,15,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,6,Phala,\frac{7}{2},\frac{7}{2},1,1,4584,932,5516,0,0,1,9259,12,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,7,Phala,\frac{7}{2},\frac{7}{2},1,1,3403,736,4139,0,0,1,7385,5,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,8,Phala,\frac{7}{2},\frac{7}{2},1,1,5684,380,6064,0,0,1,13718,21,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,9,Phala,\frac{7}{2},\frac{7}{2},1,1,2056,307,2363,0,0,1,5198,9,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,10,Phala,\frac{7}{2},\dfrac{7}{2},1,1,4565,759,5324,0,0,1,9468,12,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,11,Phala,\frac{7}{2},\frac{7}{2},1,1,2740,822,3562,0,0,1,5332,5,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,12,Phala,\frac{7}{2},\frac{7}{2},1,1,4796,1071,5867,0,0,1,9475,9,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,13,Phala,\frac{7}{2},\frac{7}{2},1,1,2247,770,3017,0,0,1,4409,3,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,14,Phala,\frac{7}{2},\frac{7}{2},1,1,6768,266,7034,0,0,1,17569,28,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,15,Phala,\frac{7}{2},\frac{7}{2},1,1,5402,735,6137,0,0,1,10453,11,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,16,Phala,\frac{7}{2},\frac{7}{2},1,1,7420,783,8203,0,0,1,15093,11,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,17,Phala,\frac{7}{2},\frac{7}{2},1,1,4186,755,4941,0,0,1,8615,7,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,18,Phala,\frac{7}{2},\frac{7}{2},1,1,4698,373,5071,0,0,1,11575,16,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,19,Phala,\frac{7}{2},\dfrac{7}{2},1,1,6606,1042,7648,0,0,1,12875,11,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,20,Phala,\frac{7}{2},\frac{7}{2},1,1,6432,328,6760,0,0,1,15918,19,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,21,Phala,\frac{7}{2},\frac{7}{2},1,1,6830,808,7638,0,0,1,13512,13,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,22,Phala,\frac{7}{2},\frac{7}{2},1,1,4429,801,5230,0,0,1,9288,7,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,23,Phala,\frac{7}{2},\frac{7}{2},1,1,3919,325,4244,0,0,1,9249,12,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,24,Phala,\frac{7}{2},\frac{7}{2},1,1,3667,329,3996,0,0,1,8668,15,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,25,Phala,\frac{7}{2},\frac{7}{2},1,1,8752,1032,9784,0,0,1,18184,18,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,26,Phala,\frac{7}{2},\frac{7}{2},1,1,1680,302,1982,0,0,1,3764,4,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,27,Phala,\frac{7}{2},\frac{7}{2},1,1,4927,904,5831,0,0,1,9690,11,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,28,Phala,\frac{7}{2},\frac{7}{2},1,1,3985,924,4909,0,0,1,7755,4,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,29,Phala,\frac{7}{2},\frac{7}{2},1,1,11773,1198,12971,0,0,1,23111,20,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,30,Phala,\frac{7}{2},\frac{7}{2},1,1,5209,702,5911,0,0,1,10511,14,0,
glm_5_2,high,hmmt_2026_feb_algnt_04,31,Phala,\frac{7}{2},\frac{7}{2},1,1,2306,760,3066,0,0,1,4600,7,0,
glm_5_2,high,aime_2026_ii_09,0,Phala,669,669,1,1,8384,1306,9690,0,0,1,18274,18,0,
glm_5_2,high,aime_2026_ii_09,1,Phala,669,669,1,1,9819,926,10745,0,0,1,21987,34,0,
glm_5_2,high,aime_2026_ii_09,2,Phala,669,669,1,1,17045,1123,18168,0,0,1,35963,49,0,
glm_5_2,high,aime_2026_ii_09,3,Phala,669,669,1,1,13704,1148,14852,0,0,1,27941,47,0,
glm_5_2,high,aime_2026_ii_09,4,Phala,669,669,1,1,10224,1211,11435,0,0,1,23972,37,0,
glm_5_2,high,aime_2026_ii_09,5,Phala,669,669,1,1,12200,997,13197,0,0,1,25909,46,0,
glm_5_2,high,aime_2026_ii_09,6,Phala,669,669,1,1,26851,637,27488,0,0,1,70836,96,0,
glm_5_2,high,aime_2026_ii_09,7,Phala,669,669,1,1,7939,943,8882,0,0,1,17026,30,0,
glm_5_2,high,aime_2026_ii_09,8,Phala,669,669,1,1,3320,986,4306,0,0,1,7442,11,0,
glm_5_2,high,aime_2026_ii_09,9,Phala,669,669,1,1,20280,1000,21280,0,0,1,45277,68,0,
glm_5_2,high,aime_2026_ii_09,10,Phala,669,669,1,1,19909,1390,21299,0,0,1,43602,33,0,
glm_5_2,high,aime_2026_ii_09,11,Phala,669,669,1,1,19799,1153,20952,0,0,1,42830,51,0,
glm_5_2,high,aime_2026_ii_09,12,Phala,669,669,1,1,24686,896,25582,0,0,1,49239,55,0,
glm_5_2,high,aime_2026_ii_09,13,Phala,669,669,1,1,15447,1137,16584,0,0,1,33912,37,0,
glm_5_2,high,aime_2026_ii_09,14,Phala,669,669,1,1,20729,1000,21729,0,0,1,46313,74,0,
glm_5_2,high,aime_2026_ii_09,15,Phala,669,669,1,1,20747,1217,21964,0,0,1,45029,44,0,
glm_5_2,high,aime_2026_ii_09,16,Phala,669,669,1,1,6305,1030,7335,0,0,1,13851,24,0,
glm_5_2,high,aime_2026_ii_09,17,Phala,669,669,1,1,15066,1168,16234,0,0,1,32960,45,0,
glm_5_2,high,aime_2026_ii_09,18,Phala,669,669,1,1,25013,1210,26223,0,0,1,55444,61,1,
glm_5_2,high,aime_2026_ii_09,19,Phala,669,669,1,1,29471,1217,30688,0,0,1,60385,91,0,
glm_5_2,high,aime_2026_ii_09,20,Phala,669,669,1,1,22222,1153,23375,0,0,1,47626,73,0,
glm_5_2,high,aime_2026_ii_09,21,Phala,669,669,1,1,26028,1088,27116,0,0,1,53026,52,0,
glm_5_2,high,aime_2026_ii_09,22,Phala,669,669,1,1,17444,1331,18775,0,0,1,40298,55,0,
glm_5_2,high,aime_2026_ii_09,23,Phala,669,669,1,1,22470,1165,23635,0,0,1,49748,59,0,
glm_5_2,high,aime_2026_ii_09,24,Phala,669,669,1,1,16664,1085,17749,0,0,1,36906,60,0,
glm_5_2,high,aime_2026_ii_09,25,Phala,669,669,1,1,15830,1186,17016,0,0,1,34830,41,0,
glm_5_2,high,aime_2026_ii_09,26,Phala,669,669,1,1,12643,986,13629,0,0,1,27635,22,0,
glm_5_2,high,aime_2026_ii_09,27,Phala,669,669,1,1,19106,1153,20259,0,0,1,42195,63,0,
glm_5_2,high,aime_2026_ii_09,28,Phala,669,669,1,1,22369,930,23299,0,0,1,46822,81,0,
glm_5_2,high,aime_2026_ii_09,29,Phala,669,669,1,1,18894,1019,19913,0,0,1,40277,64,0,
glm_5_2,high,aime_2026_ii_09,30,Phala,669,669,1,1,18031,1280,19311,0,0,1,39425,45,0,
glm_5_2,high,aime_2026_ii_09,31,Phala,669,669,1,1,29654,1131,30785,0,0,1,62643,97,0,
glm_5_2,high,aime_2026_i_07,0,Phala,396,396,1,1,5345,860,6205,0,0,1,11642,10,0,
glm_5_2,high,aime_2026_i_07,1,Phala,396,396,1,1,2804,963,3767,0,0,1,6250,6,0,
glm_5_2,high,aime_2026_i_07,2,Phala,396,396,1,1,12477,926,13403,0,0,1,27289,41,0,
glm_5_2,high,aime_2026_i_07,3,Phala,396,396,1,1,2369,725,3094,0,0,1,5253,5,0,
glm_5_2,high,aime_2026_i_07,4,Phala,396,396,1,1,6643,890,7533,0,0,1,14779,23,0,
glm_5_2,high,aime_2026_i_07,5,Phala,396,396,1,1,3709,723,4432,0,0,1,7628,10,0,
glm_5_2,high,aime_2026_i_07,6,Phala,396,396,1,1,3404,750,4154,0,0,1,7662,7,0,
glm_5_2,high,aime_2026_i_07,7,Phala,396,396,1,1,4683,776,5459,0,0,1,11254,8,0,
glm_5_2,high,aime_2026_i_07,8,Phala,396,396,1,1,4454,871,5325,0,0,1,10297,9,0,
glm_5_2,high,aime_2026_i_07,9,Phala,396,396,1,1,2499,868,3367,0,0,1,5498,7,0,
glm_5_2,high,aime_2026_i_07,10,Phala,396,396,1,1,2761,856,3617,0,0,1,5843,7,0,
glm_5_2,high,aime_2026_i_07,11,Phala,396,396,1,1,5196,939,6135,0,0,1,11122,13,0,
glm_5_2,high,aime_2026_i_07,12,Phala,396,396,1,1,10695,1077,11772,0,0,1,23798,21,0,
glm_5_2,high,aime_2026_i_07,13,Phala,396,396,1,1,6067,743,6810,0,0,1,14517,20,0,
glm_5_2,high,aime_2026_i_07,14,Phala,396,396,1,1,1019,319,1338,0,0,1,2620,2,0,
glm_5_2,high,aime_2026_i_07,15,Phala,396,396,1,1,7022,842,7864,0,0,1,16895,14,0,
glm_5_2,high,aime_2026_i_07,16,Phala,396,396,1,1,4428,889,5317,0,0,1,10112,20,0,
glm_5_2,high,aime_2026_i_07,17,Phala,396,396,1,1,11348,1038,12386,0,0,1,24415,40,0,
glm_5_2,high,aime_2026_i_07,18,Phala,396,396,1,1,9552,1188,10740,0,0,1,21137,19,0,
glm_5_2,high,aime_2026_i_07,19,Phala,396,396,1,1,3697,1127,4824,0,0,1,7665,14,0,
glm_5_2,high,aime_2026_i_07,20,Phala,396,396,1,1,6560,971,7531,0,0,1,15440,13,0,
glm_5_2,high,aime_2026_i_07,21,Phala,396,396,1,1,5827,1212,7039,0,0,1,14174,25,0,
glm_5_2,high,aime_2026_i_07,22,Phala,396,396,1,1,4398,899,5297,0,0,1,10734,8,0,
glm_5_2,high,aime_2026_i_07,23,Phala,396,396,1,1,6360,759,7119,0,0,1,13882,10,0,
glm_5_2,high,aime_2026_i_07,24,Phala,396,396,1,1,4915,997,5912,0,0,1,10798,8,0,
glm_5_2,high,aime_2026_i_07,25,Phala,396,396,1,1,4873,901,5774,0,0,1,11608,18,0,
glm_5_2,high,aime_2026_i_07,26,Phala,396,396,1,1,5651,831,6482,0,0,1,12012,6,0,
glm_5_2,high,aime_2026_i_07,27,Phala,396,396,1,1,11986,977,12963,0,0,1,24386,35,0,
glm_5_2,high,aime_2026_i_07,28,Phala,396,396,1,1,4754,909,5663,0,0,1,11124,12,0,
glm_5_2,high,aime_2026_i_07,29,Phala,396,396,1,1,4074,1055,5129,0,0,1,9049,12,0,
glm_5_2,high,aime_2026_i_07,30,Phala,396,396,1,1,4203,805,5008,0,0,1,8994,5,0,
glm_5_2,high,aime_2026_i_07,31,Phala,396,396,1,1,1993,340,2333,0,0,1,5720,5,0,
glm_5_2,high,aime_2026_ii_07,0,Phala,754,754,1,1,11469,1395,12864,0,0,1,24314,38,0,
glm_5_2,high,aime_2026_ii_07,1,Phala,754,754,1,1,3369,1190,4559,0,0,1,7183,3,0,
glm_5_2,high,aime_2026_ii_07,2,Phala,754,754,1,1,13499,1117,14616,0,0,1,34783,39,0,
glm_5_2,high,aime_2026_ii_07,3,Phala,754,754,1,1,26735,1105,27840,0,0,1,60394,60,0,
glm_5_2,high,aime_2026_ii_07,4,Phala,754,754,1,1,5344,1062,6406,0,0,1,11382,12,0,
glm_5_2,high,aime_2026_ii_07,5,Phala,754,754,1,1,11468,1175,12643,0,0,1,28299,32,0,
glm_5_2,high,aime_2026_ii_07,6,Phala,754,754,1,1,14632,943,15575,0,0,1,35444,38,0,
glm_5_2,high,aime_2026_ii_07,7,Phala,754,754,1,1,15073,939,16012,0,0,1,34996,39,0,
glm_5_2,high,aime_2026_ii_07,8,Phala,754,754,1,1,13887,987,14874,0,0,1,32534,31,0,
glm_5_2,high,aime_2026_ii_07,9,Phala,754,754,1,1,5981,1112,7093,0,0,1,13543,15,0,
glm_5_2,high,aime_2026_ii_07,10,Phala,754,754,1,1,16887,1267,18154,0,0,1,39923,46,0,
glm_5_2,high,aime_2026_ii_07,11,Phala,754,754,1,1,7483,971,8454,0,0,1,17573,23,0,
glm_5_2,high,aime_2026_ii_07,12,Phala,754,754,1,1,15864,1096,16960,0,0,1,38337,42,0,
glm_5_2,high,aime_2026_ii_07,13,Phala,754,754,1,1,15053,1305,16358,0,0,1,34218,31,0,
glm_5_2,high,aime_2026_ii_07,14,Phala,754,754,1,1,16031,1382,17413,0,0,1,41749,49,0,
glm_5_2,high,aime_2026_ii_07,15,Phala,754,754,1,1,14149,1094,15243,0,0,1,32396,28,0,
glm_5_2,high,aime_2026_ii_07,16,Phala,754,754,1,1,6230,508,6738,0,0,1,18292,18,0,
glm_5_2,high,aime_2026_ii_07,17,Phala,754,754,1,1,20615,1032,21647,0,0,1,48995,51,0,
glm_5_2,high,aime_2026_ii_07,18,Phala,754,754,1,1,5119,1297,6416,0,0,1,12612,11,0,
glm_5_2,high,aime_2026_ii_07,19,Phala,754,754,1,1,31270,1258,32528,0,0,1,64062,85,0,
glm_5_2,high,aime_2026_ii_07,20,Phala,754,754,1,1,27511,1284,28795,0,0,1,61566,79,0,
glm_5_2,high,aime_2026_ii_07,21,Phala,754,754,1,1,17587,1409,18996,0,0,1,41808,49,0,
glm_5_2,high,aime_2026_ii_07,22,Phala,754,754,1,1,13354,1072,14426,0,0,1,30660,34,0,
glm_5_2,high,aime_2026_ii_07,23,Phala,754,754,1,1,10094,1286,11380,0,0,1,23791,14,0,
glm_5_2,high,aime_2026_ii_07,24,Phala,754,754,1,1,15507,1143,16650,0,0,1,34400,24,0,
glm_5_2,high,aime_2026_ii_07,25,Phala,754,754,1,1,20531,1329,21860,0,0,1,47309,53,0,
glm_5_2,high,aime_2026_ii_07,26,Phala,754,754,1,1,18556,1045,19601,0,0,1,45703,44,0,
glm_5_2,high,aime_2026_ii_07,27,Phala,754,754,1,1,12826,1400,14226,0,0,1,30804,25,0,
glm_5_2,high,aime_2026_ii_07,28,Phala,754,754,1,1,18909,1014,19923,0,0,1,43430,57,0,
glm_5_2,high,aime_2026_ii_07,29,Phala,754,754,1,1,12408,1011,13419,0,0,1,29840,38,0,
glm_5_2,high,aime_2026_ii_07,30,Phala,754,754,1,1,15122,1063,16185,0,0,1,35447,40,0,
glm_5_2,high,aime_2026_ii_07,31,Phala,754,754,1,1,21916,1293,23209,0,0,1,53286,65,0,
glm_5_2,high,aime_2026_i_12,0,Phala,161,161,1,1,13729,1458,15187,0,0,1,33275,25,0,
glm_5_2,high,aime_2026_i_12,1,Phala,161,161,1,1,11822,1397,13219,0,0,1,26894,16,0,
glm_5_2,high,aime_2026_i_12,2,Phala,161,161,1,1,4800,1471,6271,0,0,1,10681,12,0,
glm_5_2,high,aime_2026_i_12,3,Phala,161,161,1,1,19224,1420,20644,0,0,1,47271,32,0,
glm_5_2,high,aime_2026_i_12,4,Phala,161,161,1,1,11247,1326,12573,0,0,1,25488,26,0,
glm_5_2,high,aime_2026_i_12,5,Phala,161,161,1,1,9706,1550,11256,0,0,1,21307,29,0,
glm_5_2,high,aime_2026_i_12,6,Phala,161,161,1,1,9675,1586,11261,0,0,1,21317,15,0,
glm_5_2,high,aime_2026_i_12,7,Phala,161,161,1,1,5009,1392,6401,0,0,1,12186,6,0,
glm_5_2,high,aime_2026_i_12,8,Phala,161,161,1,1,9098,1000,10098,0,0,1,26810,42,0,
glm_5_2,high,aime_2026_i_12,9,Phala,161,161,1,1,3679,780,4459,0,0,1,7632,13,0,
glm_5_2,high,aime_2026_i_12,10,Phala,161,161,1,1,17207,1383,18590,0,0,1,40547,33,0,
glm_5_2,high,aime_2026_i_12,11,Phala,161,161,1,1,17687,1215,18902,0,0,1,40528,50,0,
glm_5_2,high,aime_2026_i_12,12,Phala,161,161,1,1,9241,1488,10729,0,0,1,20911,13,0,
glm_5_2,high,aime_2026_i_12,13,Phala,161,161,1,1,17960,1211,19171,0,0,1,46106,29,0,
glm_5_2,high,aime_2026_i_12,14,Phala,161,161,1,1,22580,1359,23939,0,0,1,53133,42,0,
glm_5_2,high,aime_2026_i_12,15,Phala,161,161,1,1,19887,1279,21166,0,0,1,46160,38,0,
glm_5_2,high,aime_2026_i_12,16,Phala,161,161,1,1,18571,1477,20048,0,0,1,45100,31,0,
glm_5_2,high,aime_2026_i_12,17,Phala,161,161,1,1,20009,1404,21413,0,0,1,47762,27,0,
glm_5_2,high,aime_2026_i_12,18,Phala,161,161,1,1,14962,1346,16308,0,0,1,37121,32,0,
glm_5_2,high,aime_2026_i_12,19,Phala,161,161,1,1,21595,1459,23054,0,0,1,49824,71,0,
glm_5_2,high,aime_2026_i_12,20,Phala,161,161,1,1,14148,1264,15412,0,0,1,34478,23,0,
glm_5_2,high,aime_2026_i_12,21,Phala,161,161,1,1,17194,1180,18374,0,0,1,42693,38,0,
glm_5_2,high,aime_2026_i_12,22,Phala,161,161,1,1,13172,1457,14629,0,0,1,28571,40,0,
glm_5_2,high,aime_2026_i_12,23,Phala,161,161,1,1,10430,1202,11632,0,0,1,24392,25,0,
glm_5_2,high,aime_2026_i_12,24,Phala,161,161,1,1,14962,1210,16172,0,0,1,35671,21,0,
glm_5_2,high,aime_2026_i_12,25,Phala,161,161,1,1,14085,1739,15824,0,0,1,32573,27,0,
glm_5_2,high,aime_2026_i_12,26,Phala,161,161,1,1,16350,1231,17581,0,0,1,39593,33,0,
glm_5_2,high,aime_2026_i_12,27,Phala,161,161,1,1,16790,1574,18364,0,0,1,37898,29,0,
glm_5_2,high,aime_2026_i_12,28,Phala,161,161,1,1,24224,1187,25411,0,0,1,58593,53,0,
glm_5_2,high,aime_2026_i_12,29,Phala,161,161,1,1,17430,1205,18635,0,0,1,40346,36,0,
glm_5_2,high,aime_2026_i_12,30,Phala,161,161,1,1,8043,1389,9432,0,0,1,20478,8,0,
glm_5_2,high,aime_2026_i_12,31,Phala,161,161,1,1,20348,1141,21489,0,0,1,50227,43,0,
glm_5_3,high,aime_2026_i_13,0,Z.AI,039,20,0,1,2745,756,3501,0,0,0,6401,17,1,
